genre_ids,id,original_language,overview,poster_path,release_date,title,keyword,movie_out
"[10751, 12]",683361,fi,"To save the world, Super Furball has to save the bees. In order to do so, the heroic guinea pig has to redeem the biggest bully in school.",/cYQhEjz8TcycbHpf9qHBxroYE0M.jpg,2022-10-14,Super Furball Saves the Future,[15101],False
"[80, 28]",370464,en,"The journey of a professional wrestler who becomes a small town pastor and moonlights as a masked vigilante fighting injustice. While facing crises at home and at the church, the Pastor must evade the police and somehow reconcile his violent secret identity with his calling as a pastor.",/zlT1Tc9hA1Ntye5hr7Gxos9U6U9.jpg,2016-01-08,The Masked Saint,"[1499, 11431, 9672]",False
"[28, 53]",697843,en,"Tasked with extracting a family who is at the mercy of a Georgian gangster, Tyler Rake infiltrates one of the world's deadliest prisons in order to save them. But when the extraction gets hot, and the gangster dies in the heat of battle, his equally ruthless brother tracks down Rake and his team to Vienna, in order to get revenge.",/7gKI9hpEMcZUQpNgKrkDzJpbnNS.jpg,2023-06-09,Extraction 2,"[3070, 11107, 9663, 18712, 325761]",False
"[28, 18, 35]",1061990,ja,"An exceptional marksman and hopeless playboy, private eye Ryo Saeba reluctantly forms an alliance with his late partner's sister to investigate his death.",/cjQzJ9xFdaN9KAwu7HUImIgbc2Y.jpg,2024-04-24,City Hunter,"[9714, 13141, 222243, 231985, 245230]",False
[28],1006540,en,"On its maiden run, the world's fastest bullet train is rigged with a bomb that will explode if it dips below 200 mph.",/5a7cocgyVuFjYV71neDIGVzD6Yq.jpg,2022-08-01,Bullet Train Down,[13008],False
"[18, 35]",615777,en,"A tale of outsized ambition and outrageous excess, tracing the rise and fall of multiple characters in an era of unbridled decadence and depravity during Hollywood's transition from silent films to sound films in the late 1920s.",/wjOHjWCUE0YzDiEzKv8AfqHj3ir.jpg,2022-12-22,Babylon,"[2857, 395, 5305, 886, 1817, 2150, 5165, 7464, 12396, 33457, 33490, 162262, 188647, 207876, 227561, 233607, 267122]",False
"[878, 28, 12, 53]",16320,en,"When the renegade crew of Serenity agrees to hide a fugitive on their ship, they find themselves in an action-packed battle between the relentless military might of a totalitarian regime who will destroy anything – or anyone – to get the girl back and the bloodthirsty creatures who roam the uncharted areas of space. But... the greatest danger of all may be on their ship.",/4sqUOaPFoP2W81mq1UYqZqf5WzA.jpg,2005-09-25,Serenity,"[1612, 779, 1475, 4565, 10718, 11606, 13194, 14895, 161176, 162370, 162380, 178902, 269354]",False
"[14, 18, 9648]",141,en,"After narrowly escaping a bizarre accident, a troubled teenager is plagued by visions of a large bunny rabbit that manipulates him to commit a series of crimes.",/7RlqbYA2iIE0m09enc2GfR44sNs.jpg,2001-01-19,Donnie Darko,"[3800, 970, 2946, 2726, 7358, 3335, 4379, 2016, 9887, 6203, 7942, 10532, 11363, 10629, 10873, 41329, 160977, 179878, 208289, 243230]",False
"[16, 10751, 14, 35]",1040148,en,"Ruby Gillman, a sweet and awkward high school student, discovers she's a direct descendant of the warrior kraken queens. The kraken are sworn to protect the oceans of the world against the vain, power-hungry mermaids. Destined to inherit the throne from her commanding grandmother, Ruby must use her newfound powers to protect those she loves most.",/8ChIb3WzYAcza1vrXR56v510MWk.jpg,2023-06-28,"Ruby Gillman, Teenage Kraken","[6270, 270, 1422, 4375, 5420, 5938, 3289, 10683, 10266, 11322, 161171, 166726, 194176, 204058, 238247, 278823, 296608, 297442]",False
"[12, 14]",12444,en,"Harry, Ron and Hermione walk away from their last year at Hogwarts to find and destroy the remaining Horcruxes, putting an end to Voldemort's bid for immortality. But with Harry's beloved Dumbledore dead and Voldemort's unscrupulous Death Eaters on the loose, the world is more dangerous than ever.",/iGoXIpQb7Pot00EEdwpwPajheZ5.jpg,2010-11-17,Harry Potter and the Deathly Hallows: Part 1,"[616, 6054, 212, 417, 10685, 3822, 1533, 2343, 3930, 2135, 7312, 4917, 10481, 10563, 12564, 167043, 177912, 207317, 246466, 329315]",False
"[28, 10752, 18]",799583,en,"During World War II, the British Army assigns a group of competent soldiers to carry out a mission against the Nazi forces behind enemy lines... A true story about a secret British WWII organization – the Special Operations Executive. Founded by Winston Churchill, their irregular warfare against the Germans helped to change the course of the war, and gave birth to modern black operations.",/8aF0iAKH9MJMYAZdi0Slg77RYa2.jpg,2024-04-18,The Ministry of Ungentlemanly Warfare,"[6092, 1604, 818, 470, 1956, 9672, 13065, 15218, 162365, 175056, 181325, 207883, 243503, 247799, 276014, 309270]",False
"[14, 18, 10749]",8966,en,"When Bella Swan moves to a small town in the Pacific Northwest, she falls in love with Edward Cullen, a mysterious classmate who reveals himself to be a 108-year-old vampire. Despite Edward's repeated cautions, Bella can't stay away from him, a fatal move that endangers her own life.",/3Gkb6jm6962ADUPaCBqzz9CTbn9.jpg,2008-11-20,Twilight,"[6270, 815, 818, 4978, 3133, 3691, 11870, 14782, 33513, 164724, 179431, 187056, 212760, 246466, 251513, 269233, 269719, 269720]",False
"[28, 878, 14]",526896,en,"Dangerously ill with a rare blood disorder, and determined to save others suffering his same fate, Dr. Michael Morbius attempts a desperate gamble. What at first appears to be a radical success soon reveals itself to be a remedy potentially worse than the disease.",/6JjfSchsU6daXk2AKX8EEBjO3Fm.jpg,2022-03-30,Morbius,"[3133, 9717, 179431, 194404, 281445, 321585, 325783]",False
"[878, 28, 12]",346910,en,"When a young boy accidentally triggers the universe's most lethal hunters' return to Earth, only a ragtag crew of ex-soldiers and a disgruntled scientist can prevent the end of the human race.",/a3eWGF6YPF7No5Rbtjc8QpDvz7l.jpg,2018-09-05,The Predator,"[1297, 9663, 9951, 13031, 14909, 162365]",False
"[28, 878, 12]",68726,en,"Using massive piloted robots to combat the alien threat, earth's survivors take the fight to the invading alien force lurking in the depths of the Pacific Ocean. Nearly defenseless in the face of the relentless enemy, the forces of mankind have no choice but to turn to two unlikely heroes who now stand as earth's final hope against the mounting apocalypse.",/8wo4eN8dWKaKlxhSvBz19uvj8gA.jpg,2013-07-11,Pacific Rim,"[1299, 4565, 11100, 8083, 9880, 10891, 12332, 12354, 14544, 14909, 161791, 179431, 210614]",False
"[16, 10751, 878]",10681,en,"In the distant future, Earth has become a desolate wasteland, abandoned by humanity and overrun by mountains of trash. Amidst the rubble, a small, lovable robot named WALL-E spends his days tirelessly cleaning up the mess. But when a sleek, high-tech robot named EVE arrives on a mission to search for signs of life, WALL-E is immediately smitten. Together, they embark on a journey across the cosmos.",/hbhFnRzzg6ZDmm8YAmxBnQpQIPh.jpg,2008-06-22,WALL·E,"[3700, 4565, 3801, 11239, 9957, 14544, 179430, 179431]",False
"[28, 53]",1124127,en,"On her first assignment aboard Air Force One, a rookie Secret Service agent faces the ultimate test when terrorists hijack the plane, intent on derailing a pivotal energy deal. With the President's life on the line and a global crisis at stake, her bravery and skills are pushed to the limit in a relentless battle that could change the course of history.",/nKPoSD4pZ3s3CJ9g3cqWRcQ41TC.jpg,2024-02-09,Air Force One Down,"[840, 8986, 185434, 208633, 293649, 321464, 325811, 325842]",False
"[27, 53]",138843,en,"Paranormal investigators Ed and Lorraine Warren work to help a family terrorized by a dark presence in their farmhouse. Forced to confront a powerful entity, the Warrens find themselves caught in the most terrifying case of their lives.",/wVYREutTvI2tmxr6ujrHT704wGF.jpg,2013-07-18,The Conjuring,"[380, 1228, 2602, 2626, 3358, 9712, 3099, 5713, 9672, 15043, 41380, 162846, 241827, 280957, 280958, 323566]",False
"[12, 28, 878]",181808,en,"Rey develops her newly discovered abilities with the guidance of Luke Skywalker, who is unsettled by the strength of her powers. Meanwhile, the Resistance prepares to do battle with the First Order.",/kOVEVeg59E0wsnXmF9nrh6OmWII.jpg,2017-12-13,Star Wars: The Last Jedi,"[2321, 2902, 6066, 3837, 9663, 161176, 202396]",False
"[16, 35, 10751]",863,en,"Andy heads off to Cowboy Camp, leaving his toys to their own devices. Things shift into high gear when an obsessive toy collector named Al McWhiggen, owner of Al's Toy Barn kidnaps Woody. Andy's toys mount a daring rescue mission, Buzz Lightyear meets his match and Woody has to decide where he and his heart truly belong.",/2MFIhZAW0CVlEQrFyqwa4U6zqJP.jpg,1999-10-30,Toy Story 2,"[6054, 3800, 2598, 3246, 3394, 3289, 4294, 4295, 9663, 15214, 18031, 162726, 175343, 179431, 187065, 209386, 209387]",False
[27],1063879,fr,"Residents of a rundown French apartment building battle against an army of deadly, rapidly reproducing spiders.",/dY98PkUAbIGUUg0FhXEcOkbzHIZ.jpg,2023-12-27,Infested,"[15208, 163395, 256330, 315058, 325818, 332095]",False
[18],974036,en,"In Louisville, Kentucky, hairdresser Sharon Stevens rallies the masses to help widowed father Ed Schmitt save his critically ill 5 year old daughter Michelle after their community is hit by a major snowstorm from the 1994 North American cold wave.",/wdi9kEU4W2UeBTtdqOPZISGMtDR.jpg,2024-02-22,Ordinary Angels,"[1415, 186, 3373, 5890, 9672, 7464, 10614, 11612, 15120, 18035, 169725, 181834, 210608, 228067, 254747, 273060, 273868, 278247, 320420]",False
"[27, 28]",36647,en,"The Daywalker known as ""Blade"" - a half-vampire, half-mortal man - becomes the protector of humanity against an underground army of vampires.",/oWT70TvbsmQaqyphCZpsnQR7R32.jpg,1998-08-21,Blade,"[779, 1701, 3133, 9715, 6152, 9717, 9823, 9259, 9725, 9748, 10044, 13116, 14731, 14760, 33637, 40884, 173971, 175036, 187710, 202703, 206695, 232469, 269233]",False
"[28, 12, 14]",566525,en,Shang-Chi must confront the past he thought he left behind when he is drawn into the web of the mysterious Ten Rings organization.,/1BIoJGKbXjdFDAqUEiA2VHqkK1Z.jpg,2021-09-01,Shang-Chi and the Legend of the Ten Rings,"[779, 9715, 9717, 9917, 14988, 179430, 179431, 180547, 240119]",False
"[27, 53]",713704,en,"A reunion between two estranged sisters gets cut short by the rise of flesh-possessing demons, thrusting them into a primal battle for survival as they face the most nightmarish version of family imaginable.",/5ik4ATKmNtmJU6AYD0bLm56BCVM.jpg,2023-04-12,Evil Dead Rise,"[380, 3725, 3521, 10292, 9663, 12670, 15001, 156075, 157466, 161184, 161261, 176227, 210281, 241738, 283085, 286239]",False
"[35, 80]",12153,en,"Two FBI agent brothers, Marcus and Kevin Copeland, accidentally foil a drug bust. To avoid being fired they accept a mission escorting a pair of socialites to the Hamptons--but when the girls are disfigured in a car accident, they refuse to go. Left without options, Marcus and Kevin decide to pose as the sisters, transforming themselves from black men into rich white women.",/aHTUpo45qy9QYIOnVITGGqLoVcA.jpg,2004-06-23,White Chicks,"[1568, 1812, 12090, 13063, 165282, 167316, 214822]",False
"[35, 27]",273477,en,"Three scouts and lifelong friends join forces with one badass cocktail waitress to become the world’s most unlikely team of heroes.  When their peaceful town is ravaged by a zombie invasion, they’ll fight for the badge of a lifetime and put their scouting skills to the test to save mankind from the undead.",/lUKvvSnjFlazrdh6wyHxHrdMknD.jpg,2015-10-23,Scouts Guide to the Zombie Apocalypse,"[1366, 1890, 2333, 10292, 3688, 12377, 18315, 162521, 169990, 186565]",False
"[18, 36]",913521,de,"After an elaborate application process, Empress Elisabeth of Austria hires Countess Irma as her new lady-in-waiting and takes her to her summer residence on Corfu. As the two women become closer there, this soon leads to tensions back in Vienna.",/6J61mawQOGhYXXuKGuZrsiqC7fV.jpg,2023-03-30,Sisi & I,"[1201, 5565, 6165, 10490, 9920, 15060, 155375, 191344, 207928, 315384]",False
"[16, 10751, 14]",10144,en,This colorful adventure tells the story of an impetuous mermaid princess named Ariel who falls in love with the very human Prince Eric and puts everything on the line for the chance to be with him. Memorable songs and characters -- including the villainous sea witch Ursula.,/plcZXvI310FkbwIptvd6rqk63LP.jpg,1989-11-17,The Little Mermaid,"[7376, 658, 5600, 4152, 2407, 5938, 3071, 3289, 4344, 9970, 11860, 12541, 33479, 166726, 179411, 188993, 190406, 238247, 240303, 240422, 325856]",False
"[12, 14]",675,en,"Returning for his fifth year of study at Hogwarts, Harry is stunned to find that his warnings about the return of Lord Voldemort have been ignored. Left with no choice, Harry takes matters into his own hands, training a small group of students to defend themselves against the dark arts.",/5aOyriWkPec0zUDxmHFP9qMmBaj.jpg,2007-07-08,Harry Potter and the Order of the Phoenix,"[616, 3737, 6148, 2343, 530, 697, 1992, 6152, 3650, 3884, 4252, 5147, 156174, 177912, 207317, 208584, 239915, 241774, 246466, 329315]",False
"[28, 12, 35]",384018,en,"Ever since US Diplomatic Security Service Agent Hobbs and lawless outcast Shaw first faced off, they just have traded smack talk and body blows. But when cyber-genetically enhanced anarchist Brixton's ruthless actions threaten the future of humanity, they join forces to defeat him.",/qRyy2UmjC5ur9bDi3kpNNRCc5nc.jpg,2019-08-01,Fast & Furious Presents: Hobbs & Shaw,"[212, 1865, 3271, 7629, 15285, 18187, 167541, 176776, 179430, 179431, 222863, 240237, 240303, 240485]",False
"[28, 35, 12]",436969,en,"Supervillains Harley Quinn, Bloodsport, Peacemaker and a collection of nutty cons at Belle Reve prison join the super-secret, super-shady Task Force X as they are dropped off at the remote, enemy-infused island of Corto Maltese.",/kb4s0ML0iVZlG6wAKbbs9NAm6X.jpg,2021-07-28,The Suicide Squad,"[1299, 3269, 9715, 2095, 11100, 10292, 9717, 9951, 10085, 14909, 15234, 157634, 163074, 176217, 179430, 202371, 229266, 317747, 325765]",False
"[27, 53]",794,en,"Immediately after their miscarriage, the US diplomat Robert Thorn adopts the newborn Damien without the knowledge of his wife. Yet what he doesn’t know is that their new son is the son of the devil.",/p0LcWxOIoBx0MEZMn8tFcrvDXR1.jpg,1976-06-25,The Omen,"[1704, 530, 345, 6025, 2341, 11627, 4083, 4084, 4087, 8685, 11181, 10093, 13001, 18161, 41586]",False
"[53, 28, 80]",156022,en,"McCall believes he has put his mysterious past behind him and dedicated himself to beginning a new, quiet life. But when he meets Teri, a young girl under the control of ultra-violent Russian gangsters, he can’t stand idly by – he has to help her. Armed with hidden skills that allow him to serve vengeance against anyone who would brutalize the helpless, McCall comes out of his self-imposed retirement and finds his desire for justice reawakened. If someone has a problem, if the odds are stacked against them, if they have nowhere else to turn, McCall will help. He is The Equalizer.",/9u4yW7yPA0BQ2pv9XwiNzItwvp8.jpg,2014-09-24,The Equalizer,"[782, 417, 2708, 550, 4426, 1562, 3149, 1812, 10292, 9714, 9740, 9748, 7002, 10291, 15048, 15248, 15271, 18420, 155750, 162380, 167104, 175056, 188955, 209525, 266013]",False
